snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-16,9788831743006,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-16,9788834814222,39.0,37.05,5.0,,0.0,37.05,5.0
2026-09-16,9788834845783,34.0,32.3,5.0,32.3,0.0,32.3,5.0
2026-09-16,9788836021833,24.9,23.66,5.0,,0.0,23.66,5.0
2026-09-16,9788836232321,42.0,39.9,5.0,,0.0,39.9,5.0
2026-09-16,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-16,9788836232598,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-16,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-16,9788838950308,15.0,14.25,5.0,,0.0,14.25,5.0
2026-09-16,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-16,9788842064367,12.0,11.4,5.0,,0.0,11.4,5.0
2026-09-16,9788842935759,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-16,9788845277634,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-16,9788845906862,13.0,12.35,5.0,,0.0,12.35,5.0
2026-09-16,9788845916250,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-16,9788845923326,7.0,6.65,5.0,6.65,0.0,6.65,5.0
2026-09-16,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-16,9788845926983,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-16,9788845940040,6.0,5.7,5.0,,0.0,5.7,5.0
2026-09-16,9788845941269,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-16,9788849870312,15.0,14.25,5.0,14.25,0.0,14.25,5.0
2026-09-16,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-16,9788855380492,8.9,8.46,5.0,,0.0,8.46,5.0
2026-09-16,9788858019672,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-16,9788859826910,41.0,38.95,5.0,,0.0,38.95,5.0
2026-09-16,9788863114508,12.0,6.0,50.0,,0.0,6.0,50.0
2026-09-16,9788882224455,14.9,14.16,5.0,,0.0,14.16,5.0
2026-09-16,9788887028713,7.0,6.65,5.0,,0.0,6.65,5.0
2026-09-16,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-16,9788892144231,20.0,19.0,5.0,,0.0,19.0,5.0
2026-09-16,9788892251519,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-16,9788898963416,15.0,14.25,5.0,14.25,0.0,14.25,5.0
2026-09-16,9791221106381,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-16,9791221107142,33.0,31.35,5.0,,0.0,31.35,5.0
2026-09-16,9791221109894,39.0,37.05,5.0,,0.0,37.05,5.0
2026-09-16,9791221110470,48.0,45.6,5.0,,0.0,45.6,5.0
2026-09-16,9791221110623,52.0,49.4,5.0,49.4,0.0,49.4,5.0
2026-09-16,9791221115253,52.0,49.4,5.0,,0.0,49.4,5.0
2026-09-16,9791221115741,43.0,40.85,5.0,,0.0,40.85,5.0
2026-09-16,9791221121209,57.0,54.15,5.0,,0.0,54.15,5.0
2026-09-16,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-16,2000000163093,,,,,,,
2026-09-16,2000000163406,,,,,,,
2026-09-16,2000000163499,,,,,,,
2026-09-16,2000000163659,,,,,,,
2026-09-16,2000000163673,,,,,,,
2026-09-16,2000000170497,,,,,,,
2026-09-16,2000000170596,,,,,,,
2026-09-16,2000000170602,,,,,,,
2026-09-16,2000000170657,,,,,,,
2026-09-16,2000000170671,,,,,,,
2026-09-16,2000000163055,,,,,,,
